FileName	NearPhrase	ReferenceObject	MapLink	GoogleNearLink
close+to+Costco_L_sacramento_apa_3484527338_D12_28_2012.html	close to	Costco	http://maps.google.com/?q=loc%3A+%31%38%31%38+HARDY+DRIVE+WOODLAND+CA+US	http://maps.google.com/?q=Costco+near+%3A+%31%38%31%38+HARDY+DRIVE+WOODLAND+CA+US
close+to+Costco_L_sandiego_csd_apa_3431543963_D12_05_2012.html	close to	Costco	http://maps.google.com/?q=loc%3A+%33%38%38%32+Superba+St%2E+San+Diego+Ca+US	http://maps.google.com/?q=Costco+near+%3A+%33%38%38%32+Superba+St%2E+San+Diego+Ca+US
close+to+Costco_L_sandiego_csd_apa_3537298746_D01_17_2013.html	close to	Costco	http://maps.google.com/?q=loc%3A+%38%32%32%30+Vincetta+Dr%2E++La+Mesa+CA+US	http://maps.google.com/?q=Costco+near+%3A+%38%32%32%30+Vincetta+Dr%2E++La+Mesa+CA+US
close+to+Costco_L_sandiego_csd_roo_3502642974_D01_01_2013.html	close to	Costco	http://maps.google.com/?q=loc%3A+%33%35th+St+at+K+St+San+Diego+Ca+US	http://maps.google.com/?q=Costco+near+%3A+%33%35th+St+at+K+St+San+Diego+Ca+US
close+to+Costco_L_sandiego_csd_roo_3508477151_D01_15_2013.html	close to	Costco	http://maps.google.com/?q=loc%3A+%37%38%37%31+Inception+Way+SAn+Diego+ca+US	http://maps.google.com/?q=Costco+near+%3A+%37%38%37%31+Inception+Way+SAn+Diego+ca+US
close+to+Costco_L_sandiego_esd_apa_3467729692_D12_21_2012.html	close to	Costco	http://maps.google.com/?q=loc%3A+%39%38%35%32+Buena+Vista+Ave+Santee+Ca+US	http://maps.google.com/?q=Costco+near+%3A+%39%38%35%32+Buena+Vista+Ave+Santee+Ca+US
close+to+Costco_L_sandiego_esd_apa_3527077038_D01_11_2013.html	close to	Costco	http://maps.google.com/?q=loc%3A+%38%32%32%30+Vincetta+Dr%2E+La+Mesa+CA+US	http://maps.google.com/?q=Costco+near+%3A+%38%32%32%30+Vincetta+Dr%2E+La+Mesa+CA+US
close+to+Costco_L_sandiego_nsd_apa_3467587725_D12_15_2012.html	close to	Costco	http://maps.google.com/?q=loc%3A+Korrey+Dr+San+Diego+CA+US	http://maps.google.com/?q=Costco+near+%3A+Korrey+Dr+San+Diego+CA+US
close+to+Costco_L_santabarbara_apa_3382747261_D12_10_2012.html	close to	Costco	http://maps.google.com/?q=loc%3A+Davenport+Rd+at+cannon+green+Goleta+CA+US	http://maps.google.com/?q=Costco+near+%3A+Davenport+Rd+at+cannon+green+Goleta+CA+US
close+to+Costco_L_santabarbara_apa_3456182522_D12_08_2012.html	close to	Costco	http://maps.google.com/?q=loc%3A+Cannon+Green+Drive+at+Phelps+Road+Goleta+CA+US	http://maps.google.com/?q=Costco+near+%3A+Cannon+Green+Drive+at+Phelps+Road+Goleta+CA+US
close+to+Costco_L_santabarbara_apa_3532839290_D01_14_2013.html	close to	Costco	http://maps.google.com/?q=loc%3A+Jenna+Drive+at+Cathedral+Oaks+Goleta+CA+US	http://maps.google.com/?q=Costco+near+%3A+Jenna+Drive+at+Cathedral+Oaks+Goleta+CA+US
close+to+Costco_L_santabarbara_roo_3432555430_D12_06_2012.html	close to	Costco	http://maps.google.com/?q=loc%3A+Evanston+Place+at+LaSalle+Rd%2E+Goleta+CA+US	http://maps.google.com/?q=Costco+near+%3A+Evanston+Place+at+LaSalle+Rd%2E+Goleta+CA+US
close+to+Costco_L_sarasota_apa_3487856553_D12_31_2012.html	close to	Costco	http://maps.google.com/?q=loc%3A+Clark+at+McIntosh+Sarasota+FL+US	http://maps.google.com/?q=Costco+near+%3A+Clark+at+McIntosh+Sarasota+FL+US
close+to+Costco_L_seattle_est_apa_3529476712_D01_12_2013.html	close to	Costco	http://maps.google.com/?q=loc%3A+Issaquah+Highlands+Issaquah+WA+US	http://maps.google.com/?q=Costco+near+%3A+Issaquah+Highlands+Issaquah+WA+US
close+to+Costco_L_seattle_oly_apa_3440922402_D12_10_2012.html	close to	Costco	http://maps.google.com/?q=loc%3A+Marvin+Road+SE+at+Marvin+Road+SE+Lacey+WA+US	http://maps.google.com/?q=Costco+near+%3A+Marvin+Road+SE+at+Marvin+Road+SE+Lacey+WA+US
close+to+Costco_L_seattle_oly_apa_3443758387_D12_14_2012.html	close to	Costco	http://maps.google.com/?q=loc%3A+%37%38%31%37+Samurai+Dr+SE+Olympia+WA+US	http://maps.google.com/?q=Costco+near+%3A+%37%38%31%37+Samurai+Dr+SE+Olympia+WA+US
close+to+Costco_L_seattle_oly_apa_3469595139_D12_14_2012.html	close to	Costco	http://maps.google.com/?q=loc%3A+Pacific+Ave+at+Marvin+Road+Lacey+WA+US	http://maps.google.com/?q=Costco+near+%3A+Pacific+Ave+at+Marvin+Road+Lacey+WA+US
close+to+Costco_L_seattle_oly_reb_3493022842_D12_26_2012.html	close to	Costco	http://maps.google.com/?q=loc%3A+%36%38%34%36+Jericho+Lane+SW+Tumwater+WA+US	http://maps.google.com/?q=Costco+near+%3A+%36%38%34%36+Jericho+Lane+SW+Tumwater+WA+US
close+to+Costco_L_seattle_see_apa_3466481345_D12_15_2012.html	close to	Costco	http://maps.google.com/?q=loc%3A+%32%37%32nd+Street+Kent%2FCovington+WA+US	http://maps.google.com/?q=Costco+near+%3A+%32%37%32nd+Street+Kent%2FCovington+WA+US
close+to+Costco_L_seattle_see_apa_3487154332_D12_26_2012.html	close to	Costco	http://maps.google.com/?q=loc%3A+%32%37%32nd+Street+Kent+WA+US	http://maps.google.com/?q=Costco+near+%3A+%32%37%32nd+Street+Kent+WA+US
close+to+Costco_L_seattle_skc_apa_3409240474_D12_12_2012.html	close to	Costco	http://maps.google.com/?q=loc%3A+%31%34%39%30%31+SE+%31%32%37%32nd+St%2E+Kent+WA+US	http://maps.google.com/?q=Costco+near+%3A+%31%34%39%30%31+SE+%31%32%37%32nd+St%2E+Kent+WA+US
close+to+Costco_L_seattle_skc_apa_3423854277_D12_06_2012.html	close to	Costco	http://maps.google.com/?q=loc%3A+Kent+Kangley+Kent+WA+US	http://maps.google.com/?q=Costco+near+%3A+Kent+Kangley+Kent+WA+US
close+to+Costco_L_seattle_skc_apa_3438279709_D12_18_2012.html	close to	Costco	http://maps.google.com/?q=loc%3A+%31%34%39%30%31+SE+%32%37%32nd+St+Kent++WA+US	http://maps.google.com/?q=Costco+near+%3A+%31%34%39%30%31+SE+%32%37%32nd+St+Kent++WA+US
close+to+Costco_L_seattle_skc_apa_3489142566_D12_24_2012.html	close to	Costco	http://maps.google.com/?q=loc%3A+%31%34%39%30%31+SE+%32%37%32nd+St+Kent+WA+US	http://maps.google.com/?q=Costco+near+%3A+%31%34%39%30%31+SE+%32%37%32nd+St+Kent+WA+US
close+to+Costco_L_seattle_sno_apa_3451467000_D12_19_2012.html	close to	Costco	http://maps.google.com/?q=loc%3A+%31%31%30%30%30+%31%36th+Ave+SE+at+%31%31%32th++Everett+WA+US	http://maps.google.com/?q=Costco+near+%3A+%31%31%30%30%30+%31%36th+Ave+SE+at+%31%31%32th++Everett+WA+US
close+to+Costco_L_seattle_sno_apa_3553443357_D01_24_2013.html	close to	Costco	http://maps.google.com/?q=loc%3A+%31%30%31st+Ave+W+Edmonds+WA+US	http://maps.google.com/?q=Costco+near+%3A+%31%30%31st+Ave+W+Edmonds+WA+US
close+to+Costco_L_seattle_tac_reo_3453547530_D12_09_2012.html	close to	Costco	http://maps.google.com/?q=loc%3A+%31%32%36%30%30+GIG+HARBOR+WA+US	http://maps.google.com/?q=Costco+near+%3A+%31%32%36%30%30+GIG+HARBOR+WA+US
close+to+Costco_L_sfbay_eby_apa_3421687959_D12_14_2012.html	close to	Costco	http://maps.google.com/?q=loc%3A+Cheryl+Ann+Cir+at+Tampa+Ave+Hayward+CA+US	http://maps.google.com/?q=Costco+near+%3A+Cheryl+Ann+Cir+at+Tampa+Ave+Hayward+CA+US
close+to+Costco_L_sfbay_eby_apa_3449235344_D12_07_2012.html	close to	Costco	http://maps.google.com/?q=loc%3A+Orange+at+Pear+Concord+CA+US	http://maps.google.com/?q=Costco+near+%3A+Orange+at+Pear+Concord+CA+US
close+to+Costco_L_sfbay_eby_apa_3452228622_D12_16_2012.html	close to	Costco	http://maps.google.com/?q=loc%3A+Fuller+Ave+at+Elmwood+lane+Hayward+CA+US	http://maps.google.com/?q=Costco+near+%3A+Fuller+Ave+at+Elmwood+lane+Hayward+CA+US
close+to+Costco_L_sfbay_eby_apa_3526967802_D01_11_2013.html	close to	Costco	http://maps.google.com/?q=loc%3A+Sierra+Road+at+Oak+Grove+Road+Concord+CA+US	http://maps.google.com/?q=Costco+near+%3A+Sierra+Road+at+Oak+Grove+Road+Concord+CA+US
close+to+Costco_L_sfbay_eby_apa_3552572632_D01_24_2013.html	close to	Costco	http://maps.google.com/?q=loc%3A+Crow+canyon+blvd+at+Deerwood+San+Ramon+Ca+US	http://maps.google.com/?q=Costco+near+%3A+Crow+canyon+blvd+at+Deerwood+San+Ramon+Ca+US
close+to+Costco_L_sfbay_eby_atq_3540002236_D01_15_2013.html	close to	Costco	http://maps.google.com/?q=loc%3A+Independence+Drive+Livermore+CA+US	http://maps.google.com/?q=Costco+near+%3A+Independence+Drive+Livermore+CA+US
close+to+Costco_L_sfbay_eby_off_3454950448_D12_28_2012.html	close to	Costco	http://maps.google.com/?q=loc%3A+%39%33%30+Detroit+Ave%2E+Concord+CA+US	http://maps.google.com/?q=Costco+near+%3A+%39%33%30+Detroit+Ave%2E+Concord+CA+US
close+to+Costco_L_sfbay_eby_off_3455685582_D12_25_2012.html	close to	Costco	http://maps.google.com/?q=loc%3A+%39%33%36+Detroit+Avenue+Concord+CA+US	http://maps.google.com/?q=Costco+near+%3A+%39%33%36+Detroit+Avenue+Concord+CA+US
close+to+Costco_L_sfbay_eby_reo_3458864998_D12_10_2012.html	close to	Costco	http://maps.google.com/?q=loc%3A+Lansing+at+Hathaway+Hayward+CA+US	http://maps.google.com/?q=Costco+near+%3A+Lansing+at+Hathaway+Hayward+CA+US
close+to+Costco_L_sfbay_pen_apa_3447179625_D12_06_2012.html	close to	Costco	http://maps.google.com/?q=loc%3A+%32%31%30%31+Rock+Street+Mountain+View+CA+US	http://maps.google.com/?q=Costco+near+%3A+%32%31%30%31+Rock+Street+Mountain+View+CA+US
close+to+Costco_L_sfbay_pen_apa_3493720913_D12_23_2012.html	close to	Costco	http://maps.google.com/?q=loc%3A+%32%30%30%31+Colony+Street+Mountain+View+CA+US	http://maps.google.com/?q=Costco+near+%3A+%32%30%30%31+Colony+Street+Mountain+View+CA+US
close+to+Costco_L_sfbay_sby_apa_3472202778_D12_17_2012.html	close to	Costco	http://maps.google.com/?q=loc%3A+%39%36%32+Mesa+Oak+Court+Sunnyvale+CA+US	http://maps.google.com/?q=Costco+near+%3A+%39%36%32+Mesa+Oak+Court+Sunnyvale+CA+US
close+to+Costco_L_sfbay_sby_apa_3478645467_D12_20_2012.html	close to	Costco	http://maps.google.com/?q=loc%3A+Deluca+Dr+at+Sajak+Ave+San+Jose+CA+US	http://maps.google.com/?q=Costco+near+%3A+Deluca+Dr+at+Sajak+Ave+San+Jose+CA+US
close+to+Costco_L_sfbay_sby_apa_3518382935_D01_18_2013.html	close to	Costco	http://maps.google.com/?q=loc%3A+%32%35%38%39+Heron+Ct+San+Jose+Ca+US	http://maps.google.com/?q=Costco+near+%3A+%32%35%38%39+Heron+Ct+San+Jose+Ca+US
close+to+Costco_L_sfbay_sby_apa_3526901115_D01_12_2013.html	close to	Costco	http://maps.google.com/?q=loc%3A+%31%36%32%30+Mission+Springs+Circle+San+Jose+CA+US	http://maps.google.com/?q=Costco+near+%3A+%31%36%32%30+Mission+Springs+Circle+San+Jose+CA+US
close+to+Costco_L_sfbay_sby_off_3402878037_D12_10_2012.html	close to	Costco	http://maps.google.com/?q=loc%3A+%31%31%35%39+Sonora+Court+Sunnyvale+CA+US	http://maps.google.com/?q=Costco+near+%3A+%31%31%35%39+Sonora+Court+Sunnyvale+CA+US
close+to+Costco_L_sfbay_sby_roo_3456250870_D12_10_2012.html	close to	Costco	http://maps.google.com/?q=loc%3A+Rock+Ave+at+Oakland+Road+San+Jose+CA+US	http://maps.google.com/?q=Costco+near+%3A+Rock+Ave+at+Oakland+Road+San+Jose+CA+US
close+to+Costco_L_sfbay_sby_roo_3470916254_D12_16_2012.html	close to	Costco	http://maps.google.com/?q=loc%3A+sierra+at+lundy+san+jose+CA+US	http://maps.google.com/?q=Costco+near+%3A+sierra+at+lundy+san+jose+CA+US
close+to+Costco_L_sfbay_sby_roo_3499364682_D12_29_2012.html	close to	Costco	http://maps.google.com/?q=loc%3A+Warner+Court+at+Rengstorff+Mountain+view+CA+US	http://maps.google.com/?q=Costco+near+%3A+Warner+Court+at+Rengstorff+Mountain+view+CA+US
close+to+Costco_L_sfbay_sby_roo_3505785272_D12_31_2012.html	close to	Costco	http://maps.google.com/?q=loc%3A+Timber+Creek+Dr+at+Hostetter+Rd+San+Jose+CA+US	http://maps.google.com/?q=Costco+near+%3A+Timber+Creek+Dr+at+Hostetter+Rd+San+Jose+CA+US
close+to+Costco_L_slo_roo_3360612597_D12_09_2012.html	close to	Costco	http://maps.google.com/?q=loc%3A+Los+Osos+Valley+Road+SLO+CA+US	http://maps.google.com/?q=Costco+near+%3A+Los+Osos+Valley+Road+SLO+CA+US
close+to+Costco_L_spokane_apa_3444679535_D12_12_2012.html	close to	Costco	http://maps.google.com/?q=loc%3A+%36%34%32%34+e+%31%34th+ave+at+glenrose+spokane+valley+WA+US	http://maps.google.com/?q=Costco+near+%3A+%36%34%32%34+e+%31%34th+ave+at+glenrose+spokane+valley+WA+US
close+to+Costco_L_spokane_reb_3438364069_D12_12_2012.html	close to	Costco	http://maps.google.com/?q=loc%3A+%37%34%32%37+N+Lidgerwood+Spokane+WA+US	http://maps.google.com/?q=Costco+near+%3A+%37%34%32%37+N+Lidgerwood+Spokane+WA+US
close+to+Costco_L_stgeorge_apa_3424504357_D12_08_2012.html	close to	Costco	http://maps.google.com/?q=loc%3A+%33%30%30+E+Washington+UT+US	http://maps.google.com/?q=Costco+near+%3A+%33%30%30+E+Washington+UT+US
close+to+Costco_L_stockton_apa_3472414799_D12_12_2012.html	close to	Costco	http://maps.google.com/?q=loc%3A+%31%38%31%31+Bordeaux+ave+Stockton+Ca+US	http://maps.google.com/?q=Costco+near+%3A+%31%38%31%31+Bordeaux+ave+Stockton+Ca+US
close+to+Costco_L_stockton_apa_3496201880_D12_26_2012.html	close to	Costco	http://maps.google.com/?q=loc%3A+%32%38%32%32+hayden+brook+dr+stockton+ca+US	http://maps.google.com/?q=Costco+near+%3A+%32%38%32%32+hayden+brook+dr+stockton+ca+US
close+to+Costco_L_tallahassee_apa_3396002467_D01_01_2013.html	close to	Costco	http://maps.google.com/?q=loc%3A+%35%34%30%38+whistler+dr+Tallahassee+Fl+US	http://maps.google.com/?q=Costco+near+%3A+%35%34%30%38+whistler+dr+Tallahassee+Fl+US
close+to+Costco_L_tallahassee_apa_3456220367_D12_16_2012.html	close to	Costco	http://maps.google.com/?q=loc%3A+%31%39%35%35+Celtic+Rd+Tallahassee+FL+US	http://maps.google.com/?q=Costco+near+%3A+%31%39%35%35+Celtic+Rd+Tallahassee+FL+US
close+to+Costco_L_tucson_apa_3526385343_D01_14_2013.html	close to	Costco	http://maps.google.com/?q=loc%3A+%33%30%33%30+W%2E+Orange+Grove+Tucson+AZ+US	http://maps.google.com/?q=Costco+near+%3A+%33%30%33%30+W%2E+Orange+Grove+Tucson+AZ+US
close+to+Costco_L_tucson_roo_3405825960_D12_15_2012.html	close to	Costco	http://maps.google.com/?q=loc%3A+Raintree+Dr+at+Orange+Grove++Thornydale+AZ+US	http://maps.google.com/?q=Costco+near+%3A+Raintree+Dr+at+Orange+Grove++Thornydale+AZ+US
close+to+Costco_L_washingtondc_nva_apa_3497933351_D12_24_2012.html	close to	Costco	http://maps.google.com/?q=loc%3A+Bayonet+Way+Manassas++Va+US	http://maps.google.com/?q=Costco+near+%3A+Bayonet+Way+Manassas++Va+US
close+to+Costco_L_washingtondc_nva_apa_3538573330_D01_12_2013.html	close to	Costco	http://maps.google.com/?q=loc%3A+Bayonet+Way+at+Shields+Way+Manassas++Va+US	http://maps.google.com/?q=Costco+near+%3A+Bayonet+Way+at+Shields+Way+Manassas++Va+US
close+to+Dunkin+Donuts_L_boston_nwb_nfb_3566292021_D01_24_2013.html	close to	Donuts	http://maps.google.com/?q=loc%3A+%34%37%39+South+Lawrence+MA+US	http://maps.google.com/?q=Donuts+near+%3A+%34%37%39+South+Lawrence+MA+US
close+to+Dunkin+Donuts_L_lakeland_apa_3462232013_D12_14_2012.html	close to	Donuts	http://maps.google.com/?q=loc%3A+%31%31%30%38+S%2E+Bartow+Road+Lakeland+FL+US	http://maps.google.com/?q=Donuts+near+%3A+%31%31%30%38+S%2E+Bartow+Road+Lakeland+FL+US
close+to+Dunkin+Donuts_L_lakeland_apa_3468767009_D12_17_2012.html	close to	Donuts	http://maps.google.com/?q=loc%3A+%31%31%30%38+S%2E+Bartow+Rd+Lakeland+FL+US	http://maps.google.com/?q=Donuts+near+%3A+%31%31%30%38+S%2E+Bartow+Rd+Lakeland+FL+US
close+to+Dunkin+Donuts_L_newyork_que_reo_3537007285_D01_14_2013.html	close to	Donuts	http://maps.google.com/?q=loc%3A+%36%37th+Ave+at+Dartmouth+St%2E+forest+hills+ny+US	http://maps.google.com/?q=Donuts+near+%3A+%36%37th+Ave+at+Dartmouth+St%2E+forest+hills+ny+US
close+to+Dunkin+Donuts_L_providence_roo_3517445003_D01_18_2013.html	close to	Donuts	http://maps.google.com/?q=loc%3A+%31%30%32+Orms+street+Providence+Ri+US	http://maps.google.com/?q=Donuts+near+%3A+%31%30%32+Orms+street+Providence+Ri+US
close+to+Dunkin+Donuts_L_southcoast_roo_3480996747_D01_14_2013.html	close to	Donuts	http://maps.google.com/?q=loc%3A+Tremont+at+Locus+Fall+River+Ma+US	http://maps.google.com/?q=Donuts+near+%3A+Tremont+at+Locus+Fall+River+Ma+US
close+to+IKEA_L_austin_apa_3487315961_D12_29_2012.html	close to	IKEA	http://maps.google.com/?q=loc%3A+%31%31%34%31+Terra+St+Round+Rock+TX+US	http://maps.google.com/?q=IKEA+near+%3A+%31%31%34%31+Terra+St+Round+Rock+TX+US
close+to+IKEA_L_austin_apa_3544664744_D01_17_2013.html	close to	IKEA	http://maps.google.com/?q=loc%3A+%33%30%30%31+Adam+Cv+Round+Rock+TX+US	http://maps.google.com/?q=IKEA+near+%3A+%33%30%30%31+Adam+Cv+Round+Rock+TX+US
close+to+IKEA_L_austin_reb_3535822601_D01_24_2013.html	close to	IKEA	http://maps.google.com/?q=loc%3A+Mckenzie+Round+Rock+Tx+US	http://maps.google.com/?q=IKEA+near+%3A+Mckenzie+Round+Rock+Tx+US
close+to+IKEA_L_houston_roo_3458573065_D12_23_2012.html	close to	IKEA	http://maps.google.com/?q=loc%3A+Old+Katy+Road+Houston+TX+US	http://maps.google.com/?q=IKEA+near+%3A+Old+Katy+Road+Houston+TX+US
close+to+IKEA_L_losangeles_sfv_roo_3501548559_D12_31_2012.html	close to	IKEA	http://maps.google.com/?q=loc%3A+Fairmount+Rd+Burbank+CA+US	http://maps.google.com/?q=IKEA+near+%3A+Fairmount+Rd+Burbank+CA+US
close+to+IKEA_L_philadelphia_roo_3405032511_D12_06_2012.html	close to	IKEA	http://maps.google.com/?q=loc%3A+Greenwich+at+%32nd+Philadelphia+PA+US	http://maps.google.com/?q=IKEA+near+%3A+Greenwich+at+%32nd+Philadelphia+PA+US
close+to+IKEA_L_philadelphia_roo_3409261370_D12_09_2012.html	close to	IKEA	http://maps.google.com/?q=loc%3A+%32%32%34+Greenwich+Philadelphia+Pa+US	http://maps.google.com/?q=IKEA+near+%3A+%32%32%34+Greenwich+Philadelphia+Pa+US
close+to+IKEA_L_phoenix_cph_off_3520165796_D01_12_2013.html	close to	IKEA	http://maps.google.com/?q=loc%3A+%38%31%30%30+South+Priest+Drive+Tempe++AZ+US	http://maps.google.com/?q=IKEA+near+%3A+%38%31%30%30+South+Priest+Drive+Tempe++AZ+US
close+to+IKEA_L_phoenix_evl_roo_3422075381_D12_05_2012.html	close to	IKEA	http://maps.google.com/?q=loc%3A+%31%30%30%33%30+S%2E+%34%34th+Place+at+Western+Star+Blvd+Phoenix+AZ+US	http://maps.google.com/?q=IKEA+near+%3A+%31%30%30%33%30+S%2E+%34%34th+Place+at+Western+Star+Blvd+Phoenix+AZ+US
close+to+IKEA_L_sandiego_csd_roo_3475744739_D12_18_2012.html	close to	IKEA	http://maps.google.com/?q=loc%3A+%31%30%30%32%31+rio+sandiego+San+diego+Ca+US	http://maps.google.com/?q=IKEA+near+%3A+%31%30%30%32%31+rio+sandiego+San+diego+Ca+US
close+to+IKEA_L_seattle_skc_apa_3401165472_D12_09_2012.html	close to	IKEA	http://maps.google.com/?q=loc%3A+%33%30%30+Vuemont+Place+NE+Renton+WA+US	http://maps.google.com/?q=IKEA+near+%3A+%33%30%30+Vuemont+Place+NE+Renton+WA+US
close+to+IKEA_L_sfbay_pen_apa_3482983715_D12_19_2012.html	close to	IKEA	http://maps.google.com/?q=loc%3A+Runnymede+east+palo+alto+CA+US	http://maps.google.com/?q=IKEA+near+%3A+Runnymede+east+palo+alto+CA+US
close+to+KFC_L_sfbay_eby_reb_3438375752_D12_06_2012.html	close to	KFC	http://maps.google.com/?q=loc%3A+%31%32%32%36%37+San+Pablo+Ave+Richmond+CA+US	http://maps.google.com/?q=KFC+near+%3A+%31%32%32%36%37+San+Pablo+Ave+Richmond+CA+US
close+to+Kroger_L_athensga_apa_3504022546_D01_24_2013.html	close to	Kroger	http://maps.google.com/?q=loc%3A+Rachel+Way+at+Ansley+Drive+Athens+GA+US	http://maps.google.com/?q=Kroger+near+%3A+Rachel+Way+at+Ansley+Drive+Athens+GA+US
close+to+Kroger_L_atlanta_atl_apa_3381387699_D12_16_2012.html	close to	Kroger	http://maps.google.com/?q=loc%3A+huntshire+place+at+henderson+mill+atlanta+ga+US	http://maps.google.com/?q=Kroger+near+%3A+huntshire+place+at+henderson+mill+atlanta+ga+US
close+to+Kroger_L_atlanta_atl_apa_3477049432_D12_19_2012.html	close to	Kroger	http://maps.google.com/?q=loc%3A+%31%34%37%37+Devon+Mill+Way+Austell+GA+US	http://maps.google.com/?q=Kroger+near+%3A+%31%34%37%37+Devon+Mill+Way+Austell+GA+US
close+to+Kroger_L_atlanta_nat_apa_3444410704_D12_15_2012.html	close to	Kroger	http://maps.google.com/?q=loc%3A+%32%31%33%30+marietta+GA+US	http://maps.google.com/?q=Kroger+near+%3A+%32%31%33%30+marietta+GA+US
close+to+Kroger_L_atlanta_nat_roo_3359423061_D12_05_2012.html	close to	Kroger	http://maps.google.com/?q=loc%3A+E%2E+Cherokee+Dr%2E+at+Hickory+Rd%2E+Woodstock+GA+US	http://maps.google.com/?q=Kroger+near+%3A+E%2E+Cherokee+Dr%2E+at+Hickory+Rd%2E+Woodstock+GA+US
close+to+Kroger_L_atlanta_wat_apa_3389645582_D12_14_2012.html	close to	Kroger	http://maps.google.com/?q=loc%3A+Shae+Ct+Powder+Springs+ga+US	http://maps.google.com/?q=Kroger+near+%3A+Shae+Ct+Powder+Springs+ga+US
close+to+Kroger_L_auburn_apa_3379053239_D12_15_2012.html	close to	Kroger	http://maps.google.com/?q=loc%3A+%32%38%35+Ivy+Ln+Auburn+AL+US	http://maps.google.com/?q=Kroger+near+%3A+%32%38%35+Ivy+Ln+Auburn+AL+US
close+to+Kroger_L_auburn_apa_3474752202_D01_18_2013.html	close to	Kroger	http://maps.google.com/?q=loc%3A+%31%31%32%38+East+Glenn+Ave%2E+Auburn+Al+US	http://maps.google.com/?q=Kroger+near+%3A+%31%31%32%38+East+Glenn+Ave%2E+Auburn+Al+US
close+to+Kroger_L_bloomington_apa_3325618764_D12_09_2012.html	close to	Kroger	http://maps.google.com/?q=loc%3A+%33%32%35%33+E%2E+Covenanter+Drive+Bloomington+IN+US	http://maps.google.com/?q=Kroger+near+%3A+%33%32%35%33+E%2E+Covenanter+Drive+Bloomington+IN+US
close+to+Kroger_L_bloomington_apa_3436544821_D12_06_2012.html	close to	Kroger	http://maps.google.com/?q=loc%3A+%33%32%35%33+E+Covenanter+Drive+Bloomington+In+US	http://maps.google.com/?q=Kroger+near+%3A+%33%32%35%33+E+Covenanter+Drive+Bloomington+In+US
close+to+Kroger_L_centralmich_sub_3407023479_D12_07_2012.html	close to	Kroger	http://maps.google.com/?q=loc%3A+%33%34%30%30+E+Deerfield+rd%2E+Mt%2E+Pleasant+MI+US	http://maps.google.com/?q=Kroger+near+%3A+%33%34%30%30+E+Deerfield+rd%2E+Mt%2E+Pleasant+MI+US
close+to+Kroger_L_charlestonwv_apa_3425024419_D12_18_2012.html	close to	Kroger	http://maps.google.com/?q=loc%3A+Indiana+Av++Charleston++WV+US	http://maps.google.com/?q=Kroger+near+%3A+Indiana+Av++Charleston++WV+US
